,OPERON_ID,OPERON_NAME,REGULATIONPOSLEFT,REGULATIONPOSRIGHT,OPERON_STRAND
2119,ECK120030534,hsdRMS,4580068,4586862,reverse
2120,ECK120030535,lolB-ispE-prs,1260895,1263556,reverse
2121,ECK120030537,eamB,2715423,2716010,forward
2122,ECK120030539,micA,2814560,2814873,forward
2123,ECK120030541,macAB,919235,922293,forward
2124,ECK120030543,scpA-argK-scpBC,3060850,3066280,forward
2125,ECK120030544,nohA-ydfN-tfaQ,1634310,1636611,reverse
2126,ECK120030546,groSL,4370475,4372671,forward
2127,ECK120030547,osmF-yehYXW,2215745,2219523,reverse
2128,ECK120030548,nfsB,604771,605507,reverse
2129,ECK120030549,hemA-prfA-prmC,1263583,1266927,forward
2130,ECK120030551,wbbIJK,2103391,2106057,reverse
2131,ECK120030554,yjaH,4200566,4201261,forward
2132,ECK120030556,yqgB,3085920,3086095,reverse
2133,ECK120030558,C0299,1230629,1230707,forward
2134,ECK120030559,rseX,2033649,2033739,forward
2135,ECK120030564,C0664,2835055,2835167,forward
2136,ECK120030565,C0362,1552001,1552386,forward
2137,ECK120030566,ispU,194784,195664,forward
2138,ECK120030567,cdsA,195677,196534,forward
2139,ECK120030569,yraN,3295394,3295789,forward
2140,ECK120030570,diaA,3295809,3296399,forward
2141,ECK120030572,eptA,4333947,4335590,reverse
2142,ECK120030573,galF,2113434,2114351,reverse
2143,ECK120030576,yceH,1126157,1126804,forward
2144,ECK120030577,yceM,1126806,1127729,forward
2145,ECK120030580,ogrK,2167302,2167554,reverse
2146,ECK120030581,rnd,1886864,1888095,reverse
2147,ECK120030582,rsmB,3435207,3436496,forward
2148,ECK120030583,dfp,3812470,3813951,forward
2149,ECK120030584,clpS,922866,923233,forward
2150,ECK120030585,insH-7,2101895,2102958,reverse
2151,ECK120030586,insH-2,574737,575753,reverse
2152,ECK120030587,mnmA,1192667,1193773,reverse
2153,ECK120030588,ybcH,587091,587981,reverse
2154,ECK120030593,aspT,3946872,3946948,forward
2155,ECK120030594,trpT,3946957,3947032,forward
2156,ECK120030595,aspU,228928,229004,forward
2157,ECK120030596,insJ,3720680,3721201,forward
2158,ECK120030597,lfhA,248358,250070,reverse
2159,ECK120030600,alsK,4306870,4307799,reverse
2160,ECK120030601,csiR,2795674,2796336,forward
2161,ECK120030603,rhaM,4093124,4093438,reverse
2162,ECK120030606,yadN,156299,156883,reverse
2163,ECK120030608,yeiI,2251700,2252788,forward
2164,ECK120030611,ygdD,2941236,2941631,reverse
2165,ECK120030612,yhfK,3486791,3488893,forward
2166,ECK120030614,frwD,4147138,4147479,forward
2167,ECK120030615,ftsB,2872509,2872820,reverse
2168,ECK120030616,ispDF,2871301,2872490,reverse
2169,ECK120030617,truD,2870255,2871304,reverse
2170,ECK120030619,yhjR,3695997,3696372,reverse
2171,ECK120030621,ysaA,3741109,3741623,reverse
2172,ECK120030622,gpmM-envC-yibQ,3785187,3789060,forward
2173,ECK120030623,mnmE,3886675,3888192,forward
2174,ECK120030624,kup,3931103,3933184,forward
2175,ECK120030626,hofMNOP,3520615,3523019,reverse
2176,ECK120030764,mreBCD,3398387,3401356,reverse
2177,ECK120030765,nhaAR,17317,19620,forward
2178,ECK120030766,rydC,1491443,1491506,reverse
2179,ECK120033103,tatABCD,4021846,4024336,forward
2180,ECK120033105,ycjMNOPQRSTUV-ymjB,1369959,1381902,forward
2181,ECK120033106,ybjQ-amiD,904517,905743,forward
2182,ECK120033107,nrdR-ribDE-nusB-thiL-pgpA,432977,437107,forward
2183,ECK120033108,entCEBAH,624553,629713,forward
2184,ECK120033109,atl,475982,476371,reverse
2185,ECK120033110,erpA,176521,176954,forward
2186,ECK120033111,symE,4579499,4579935,reverse
2187,ECK120033112,symR,4579835,4579911,forward
2188,ECK120033115,ryfD,2734153,2734295,reverse
2189,ECK120033116,ryjB,4527977,4528066,forward
2190,ECK120033183,rpiB,4313257,4313827,forward
2191,ECK120033225,gadAXW,3663541,3667783,reverse
2192,ECK120033226,hdeAB-yhiD,3655255,3656958,reverse
2193,ECK120033227,slp-dctR,3653845,3655213,forward
2194,ECK120033228,glmZ,3986432,3986603,forward
2195,ECK120033229,ftsP,3161257,3162669,reverse
2196,ECK120033230,glmY,2691157,2691570,reverse
2197,ECK120033534,clpPX-lon,456410,461242,forward
2198,ECK120033535,arnBCADTEF,2365910,2373278,forward
2199,ECK120033536,efeOB,1082243,1084647,forward
2200,ECK120033906,rutR,1073969,1074880,forward
2201,ECK120034084,xerD-dsbC-recJ-prfB-lysS,3033657,3039851,reverse
2202,ECK120034085,ybeZYX-lnt,689343,693587,reverse
2203,ECK120034087,ycjXF-tyrR,1384069,1388301,forward
2204,ECK120034088,rppH-ptsP,2966188,2968993,reverse
2205,ECK120034089,rlmF,842332,843258,forward
2206,ECK120034090,zinT,2041319,2042025,forward
2207,ECK120034093,holC-valS,4480932,4484280,reverse
2208,ECK120034095,gapA-yeaD,1862001,1864734,forward
2209,ECK120034097,ybeD-lipB,661637,662706,reverse
2210,ECK120034098,yrfG-hslRO,3528669,3530652,forward
2211,ECK120034099,yeiR-lpxT,2267829,2269567,forward
2212,ECK120034100,rlmN,2643129,2644324,reverse
2213,ECK120034101,sgrST-setA,77026,78799,forward
2214,ECK120034515,mcbR,1520215,1520927,forward
2215,ECK120034516,mliC,1718066,1718395,reverse
2216,ECK120034517,mcbA,841796,842153,reverse
2217,ECK120034518,secG-leuU,3322035,3322753,reverse
2218,ECK120034519,menFDHBCE,2373648,2380673,reverse
2219,ECK120034520,rimO,876710,878070,reverse
2220,ECK120034522,mltF,2695767,2697357,forward
2221,ECK120034523,yfgM,2638663,2639433,reverse
2222,ECK120034582,bamB-der,2635884,2638975,reverse
2223,ECK120034583,bamD,2735961,2736883,forward
2224,ECK120034584,dapA-bamC,2597803,2599784,reverse
2225,ECK120034586,zapB,4118515,4118760,forward
2226,ECK120034588,yciZT,1343597,1344638,reverse
2227,ECK120034589,csiD-lhgO-gabDTP,2788848,2795653,forward
2228,ECK120034590,ydhYVWXUT,1748747,1754691,reverse
2229,ECK120034592,lptFG,4486218,4488400,forward
2230,ECK120034593,ygdG,2931055,2931810,forward
2231,ECK120034594,sad,1613315,1614703,reverse
2232,ECK120034596,iraM,1211680,1212298,reverse
2233,ECK120034915,dtpB,3640862,3642331,forward
2234,ECK120035055,tff-rpsB-tsf,189676,191738,forward
2235,ECK120035056,lsrACDBFG-tam,1601307,1608104,forward
2236,ECK120035060,ypfJ-tmcA,2593844,2596737,reverse
2237,ECK120035061,cyaR,2167061,2167200,forward
2238,ECK120035063,lsrRK,1598617,1601399,reverse
2239,ECK120035064,leuS-lptE-holA-nadD-cobC,669296,674783,reverse
2240,ECK120035065,tomB-hha,480090,481198,reverse
2241,ECK120048946,metR,4011863,4013007,reverse
2242,ECK125095145,murJ,1127839,1129374,forward
2243,ECK125095147,ybjO-rlmC,897915,899645,forward
2244,ECK125095148,hicAB,1509221,1509924,forward
2245,ECK125095149,rlmI,1028779,1029969,reverse
2246,ECK125095150,sibA,2153311,2153454,forward
2247,ECK125095151,sibB,2153646,2153781,forward
2248,ECK125095152,queD,2892180,2892579,forward
2249,ECK125095153,murR,2544752,2545925,reverse
2250,ECK125095154,casABCDE12,2878569,2884439,reverse
2251,ECK125095155,cas3,2884553,2887401,reverse
2252,ECK125095157,sroG-ribB,3183813,3184718,reverse
2253,ECK125095158,sibD,3194721,3194944,reverse
2254,ECK125095159,mlaFEDCB,3336963,3340170,reverse
2255,ECK125095160,rlmD,2913699,2915043,reverse
2256,ECK125095162,asnC-mioC-mnmG-rsmG,3923057,3927123,reverse
2257,ECK125095163,nsrR-rnr-rlmB-yjfIJ,4406044,4411251,forward
2258,ECK125095164,tabA,4474862,4475314,forward
2259,ECK125095165,ohsC,2700518,2700596,forward
2260,ECK125095167,rlmM,2940143,2941243,reverse
2261,ECK125095168,ispG-sroE,2640595,2641804,reverse
2262,ECK125095169,rodZ,2641831,2642844,reverse
2263,ECK125095170,talA-tktB,2578388,2581639,forward
2264,ECK125095171,sibE,3195097,3195240,reverse
2265,ECK125095172,sibC,3056851,3056991,forward
2266,ECK125095173,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,3308999,3318585,reverse
2267,ECK125095174,tisB,3851551,3853689,forward
2268,ECK125095175,ilvLXG_1G_2MEDA,3950195,3957123,forward
2269,ECK125095176,bcsQ,3695233,3695961,reverse
2270,ECK125095177,mlaA,2464252,2465135,reverse
2271,ECK125095178,matP,1018459,1018937,forward
2272,ECK125095386,insEF-4E-4F-4,1094275,1097520,reverse
2273,ECK125095387,ycgZ-ymgA-ariR-ymgC,1215713,1216996,forward
2274,ECK125095388,insCD-2C-2D-2,1467921,1469149,reverse
2275,ECK125095389,insAB-5A-5B-5,1978518,1979226,reverse
2276,ECK125095390,ivbL-ilvBN-uhpABC,3847305,3853218,reverse
2277,ECK125095391,insCD-3C-3D-3,2068952,2070180,reverse
2278,ECK125095392,insCD-4C-4D-4-ygeONM,2995314,2997600,reverse
2279,ECK125095393,mocA,3015160,3015738,forward
2280,ECK125095394,yrbN-deaD,3305971,3308086,reverse
2281,ECK125095395,insAB-2A-2B-2-afuBC,277756,279875,reverse
2282,ECK125095396,insAB-3A-3B-3,290649,291393,reverse
2283,ECK125095397,insEF-2E-2F-2,391739,392901,reverse
2284,ECK125095398,fadM,464353,464800,forward
2285,ECK125095400,rlmE-ftsH,3324942,3327760,reverse
2286,ECK125095401,yjeV,4392677,4392945,forward
2287,ECK125095402,sdhCDAB-sucABCD,754740,765049,forward
2288,ECK125095403,dosCP,1563276,1567140,reverse
2289,ECK125095404,arcZ,3350541,3350697,forward
2290,ECK125095406,dtpD,741075,742556,reverse
2291,ECK125095407,fadD-sroD,1888017,1889921,reverse
2292,ECK125095408,yqjA-mzrA,3247494,3248822,forward
2293,ECK125095409,glrK,2689671,2691123,reverse
2294,ECK125095411,bsmA,4416441,4416869,reverse
2295,ECK125095414,insAB-1A-1B-1,19811,20508,reverse
2296,ECK125108694,mraZ-rsmH-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,89546,107544,forward
2297,ECK125108695,ppsR,1787445,1788278,forward
2298,ECK125108696,yghX_2X_1,3146856,3147619,reverse
2299,ECK125108697,mqsRA,3167851,3168758,reverse
2300,ECK125108698,higBA,3233728,3234521,reverse
2301,ECK125108699,ybeM_1M_2,658031,658818,forward
2302,ECK125108701,xanP,3828945,3830336,forward
2303,ECK125108702,dinB-yafNOP,250864,253161,forward
2304,ECK125108703,ypjM_3-yfjU,2771840,2772710,reverse
2305,ECK125108704,ypjM_1M_2,2772836,2773158,reverse
2306,ECK125108709,rsmI,3292475,3293335,reverse
2307,ECK125108710,azuC,1987873,1988060,reverse
2308,ECK125108711,ykgR,313141,313338,reverse
2309,ECK125108712,allDCE,543261,546529,reverse
2310,ECK125108714,yhiS_1,3651291,3652073,forward
2311,ECK125108923,feoABC,3539918,3542964,forward
2312,ECK125108926,fnrS,1409080,1409249,forward
2313,ECK125108927,mgrR,1622817,1622966,reverse
2314,ECK125109085,glcC,3128079,3129036,forward
2315,ECK125109100,metJ,4128078,4128558,reverse
2316,ECK125109835,dmlR,1880886,1881809,reverse
2317,ECK125109836,dmlA,1881912,1882997,forward
2318,ECK125109837,lptD-surA-pdxA-rsmA-apaGH,50380,57336,reverse
2319,ECK125109838,ygiM-cca,3201042,3203129,forward
2320,ECK125134666,mlrA,2214816,2215597,forward
2321,ECK125134695,glrR-glnB,2687070,2688803,reverse
2322,ECK125134697,alx,3238483,3239545,forward
2323,ECK125134698,cbrBC,3897506,3898609,forward
2324,ECK125134981,elfA,997868,998407,forward
2325,ECK125134982,elfDCG-ycbUVF,998363,1004657,forward
2326,ECK125134983,zapC,1005745,1006494,forward
2327,ECK125134984,trmL,3781112,3781688,forward
2328,ECK125134986,glgBXCAP,3564134,3573699,reverse
2329,ECK125134987,rnlAB,2765852,2767355,forward
2330,ECK125134988,lpoA,3293400,3295436,forward
2331,ECK125134989,safA-ydeO,1582926,1584088,reverse
2332,ECK125134990,mgtLA,4467280,4470321,forward
2333,ECK125134991,alaA-yfbR,2407408,2409461,forward
2334,ECK125134992,gss,3136663,3138610,reverse
2335,ECK125134994,gstB,879854,880519,reverse
2336,ECK125134995,pliG,1227071,1227472,reverse
2337,ECK125134996,arfA,3438431,3438827,reverse
2338,ECK125134997,hinT-ycfL-lpoB-thiK-nagZ-ycfP,1161885,1165685,forward
2339,ECK125134998,pgpC-tadA,2697354,2698638,reverse
2340,ECK125134999,preTA,2233921,2236500,forward
2341,ECK125135000,alaC,2497057,2498583,reverse
2342,ECK125135279,curA,1519027,1520064,forward
2343,ECK125135280,plaP,2085704,2087088,reverse
2344,ECK125135282,yqhD-dkgA,3155217,3157450,forward
2345,ECK125135284,nrdAB-yfaE,2344309,2348768,forward
2346,ECK125135285,queG,4392928,4394092,reverse
2347,ECK125135286,alaE,2799019,2799613,forward
2348,ECK125135287,bamE,2753486,2753946,forward
2349,ECK125135288,arrS,3657986,3658054,reverse
2350,ECK125140818,rcnAB,2185827,2187298,forward
2351,ECK125140819,phnCDE_1E_2FGHIJKLMNOP,4314344,4325206,reverse
2352,ECK125140820,bdcA,4473340,4474088,reverse
2353,ECK125140821,bdcR,4474083,4474717,forward
2354,ECK125141392,sfsA-dksA-gluQ,159186,161592,reverse
2355,ECK125141393,rayT,247600,248134,forward
2356,ECK125141394,prlF-yhaV,3276972,3277801,forward
2357,ECK125141395,prlC-rsmJ,3642380,3645238,reverse
2358,ECK125141396,ridA,4470527,4471043,reverse
2359,ECK125141397,gcl-hyi-glxR-ybbW-allB-ybbY-glxK,533800,543033,forward
2360,ECK125141398,ssrS-fau,3055759,3056789,forward
2361,ECK125141399,mdfA,883569,884938,forward
2362,ECK125141400,queE,2904747,2905418,reverse
2363,ECK125141402,comR,1168200,1169008,reverse
2364,ECK125141403,smrA,1405979,1406542,forward
2365,ECK125141404,smrB,2448606,2449157,forward
2366,ECK125141408,essD-rrrD-rzpD,576873,578568,forward
2367,ECK125141409,cra,87800,89032,forward
2368,ECK125141410,paoABCD,297770,302589,reverse
2369,ECK125141412,gstA,1714224,1714982,forward
2370,ECK125141414,mntP,1905265,1906254,forward
2371,ECK125141415,rlmA,1906251,1907242,reverse
2372,ECK125141416,msrC,1915631,1916128,reverse
2373,ECK125141417,sdsR,1923104,1923407,reverse
2374,ECK125141418,pncC,2823849,2824394,reverse
2375,ECK125143517,tamAB-ytfP,4442382,4448235,forward
2376,ECK125143518,loiP,3081800,3082671,forward
2377,ECK125143519,shoB,2700117,2700291,reverse
2378,ECK125143520,coaE-zapD-yacG,111649,113219,reverse
2379,ECK125143521,mcaS,1405659,1405815,reverse
2380,ECK125143524,yeeRST-cbeA-cbtA-yeeW,2074779,2078134,forward
2381,ECK125143525,uacT,3031367,3032815,forward
2382,ECK125147409,fumAC,1685185,1688853,reverse
2383,ECK125147410,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,4393677,4404304,forward
2384,ECK125147411,yadV-htrE,152829,156235,reverse
2385,ECK125147412,yaeQ-arfB-nlpE,214196,215979,forward
2386,ECK125147413,ecpR,310746,311393,reverse
2387,ECK125147414,rsfS-rlmH-mrdAB-rlpA,664102,669072,reverse
2388,ECK125147415,clsA-yciU,1306821,1308673,reverse
2389,ECK125147416,ydbK-ompN,1435760,1441085,reverse
2390,ECK125147417,mlc-ynfK,1666524,1668673,reverse
2391,ECK125147418,mnaT-ydcZ,1517882,1518846,reverse
2392,ECK125147419,wzzB,2097321,2098506,reverse
2393,ECK125147420,glf-wbbH,2106060,2108329,reverse
2394,ECK125147421,psuKG,2257429,2259296,reverse
2395,ECK125147422,prmB-aroC-mepA-yfcA-epmC-yfcL,2443891,2448440,reverse
2396,ECK125147423,tsaD,3209530,3210767,reverse
2397,ECK125147424,ibaG-murA,3335235,3337021,reverse
2398,ECK125147425,yrdD-tsaC-aroE-yrdB,3429766,3431962,reverse
2399,ECK125147426,rybA-mntS,852725,853094,reverse
2400,ECK125147427,esrE,4019978,4020229,forward
2401,ECK125147428,psd-mscM,4386047,4390638,reverse
2402,ECK125147429,tsaB-yeaY,1889951,1891267,reverse
2403,ECK125147430,rlmJ,3645339,3646227,forward
2404,ECK125147431,epmB,4374629,4375958,reverse
2405,ECK125147432,epmA,4382618,4383620,forward
2406,ECK125147433,ecpBCDE,304495,310119,reverse
2407,ECK125147434,grcA,2716066,2716689,reverse
2408,ECK125147435,ecpA,310084,310797,reverse
2409,ECK125147436,mscK,486492,489898,forward
2410,ECK125147437,acrZ,794701,794922,forward
2411,ECK125147438,bluR,1213328,1214113,reverse
2412,ECK125147439,bluF,1214264,1215734,reverse
2413,ECK125160623,patA,3218907,3220873,forward
2414,ECK125160624,ybhP-clsB-ybhN,821542,824497,reverse
2415,ECK125160626,ycjY-ymjDC-mpaA,1389870,1392072,reverse
2416,ECK125160628,rfaD-waaFCL,3793865,3798207,forward
2417,ECK125160629,panZ,3597984,3598367,forward
2418,ECK125160631,ahr,4495190,4496209,reverse
2419,ECK125160632,rcdA,887377,887959,forward
2420,ECK125160633,tcdA,2945036,2945964,reverse
2421,ECK125160634,dauA,1259124,1260989,reverse
2422,ECK125160635,pgrR,1391991,1392890,forward
2423,ECK125160636,psuT,2256085,2257335,reverse
2424,ECK125160699,waaH,3789047,3790382,reverse
2425,ECK125160700,eptC,4148532,4150429,reverse
2426,ECK125160701,hypT,4557378,4558289,reverse
2427,ECK125160702,yrbG-kdsDC-lptCAB-rpoN-hpf-ptsN-rapZ-npr,3340104,3348289,forward
2428,ECK125160704,nemRA-gloA,1725993,1728244,forward
2429,ECK125160705,ydiJ-menI-ydiH,1764934,1768685,reverse
2430,ECK125160706,agrA,3648063,3648147,forward
2431,ECK125160707,agrB,3648294,3648384,forward
2432,ECK125160708,puuAP,1357802,1361140,reverse
2433,ECK125160709,puuDRCBE,1360948,1366815,forward
2434,ECK125162044,ydcSTUV-patD,1511541,1517002,forward
2435,ECK125162045,dgcZ,1622960,1624065,reverse
2436,ECK125162046,mepH,1734291,1735250,forward
2437,ECK125162047,mepS,2269811,2270545,forward
2438,ECK125162048,satP,9928,10494,reverse
2439,ECK125162049,nagBAC-umpH,699574,703823,reverse
2440,ECK125162050,appCBXA,1037672,1041915,forward
2441,ECK125162051,yfdX-frc-oxc-yfdVE,2488023,2494555,reverse
2442,ECK125162052,ygfB-pepP-ubiHI,3051048,3055473,reverse
2443,ECK125162053,cydX-ybgE,774196,774602,forward
2444,ECK125162054,mepM,1940313,1941635,reverse
2445,ECK125162055,umpG-pcm,2868893,2870686,reverse
2446,ECK125165352,rclABC,317726,320302,reverse
2447,ECK125165353,rclR,320227,321081,forward
2448,ECK125165354,fetAB,515903,517362,forward
2449,ECK125165355,opgD,1496856,1498511,forward
2450,ECK125165356,ydfABC,1648438,1649041,forward
2451,ECK125165357,bepA-yfgD,2616026,2617937,forward
2452,ECK125165358,nanCMS,4536614,4540216,reverse
2453,ECK125165359,ghoST,4352549,4353081,forward
2454,ECK125165360,opgGH,1109257,1113560,forward
2455,ECK125165361,adeQ,3842455,3843789,reverse
2456,ECK125165362,adeD,3843910,3845730,forward
2457,ECK125165363,ubiEJB,4018855,4021866,forward
2458,ECK125165364,ghxP,4278321,4279828,forward
2459,ECK125165365,crfC-yjcZ,4327064,4330238,forward
2460,ECK125165366,opgB,4597150,4599469,reverse
2461,ECK125165367,sraB,1146589,1146757,forward
2462,ECK125165368,xanQ-guaD-ghxQ,3024203,3028488,forward
2463,ECK125165370,adeP,3895272,3896609,reverse
2464,ECK125165371,ettA,4628855,4630522,reverse
2465,ECK125165372,elyC,972622,973401,reverse
2466,ECK125165373,opgC,1107784,1108941,reverse
2467,ECK125165374,opgE,851014,852597,reverse
2468,ECK125166133,zapE,3378870,3380163,reverse
2469,ECK125166135,dtpC,4354954,4356457,reverse
2470,ECK125166136,lapAB-pyrF-yciH,1340135,1342984,forward
2471,ECK125166137,araE-ygeA,2979943,2982313,reverse
2472,ECK125166138,bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE,197026,208608,forward
2473,ECK125166139,dtpA,1712616,1714271,forward
2474,ECK125166140,chiX,507204,507287,forward
2475,ECK125166141,ydeNM,1579633,1582705,reverse
2476,ECK125166142,ralA,1413556,1413734,forward
2477,ECK125166143,roxA,1187119,1188287,reverse
2478,ECK125199566,rcsF-trmO,218887,220122,reverse
2479,ECK125199567,lgoT,4593361,4594722,reverse
2480,ECK125199568,lgoR,4594937,4595947,reverse
2481,ECK125199569,isrC-flu,2071310,2074658,forward
2482,ECK125199570,lgoD,4595990,4597012,forward
2483,ECK125203372,radD,2280622,2282392,forward
2484,ECK125203373,abpAB,2761351,2765153,reverse
2485,ECK125203375,thpR,161501,162031,reverse
2486,ECK125203376,yecM-cutC,1958447,1959846,reverse
2487,ECK125203377,ldtA,2062391,2063370,reverse
2488,ECK125203378,ldtD,980732,982894,forward
2489,ECK125203379,ldtC,1169412,1170479,reverse
2490,ECK125203380,sutR,1506085,1506708,forward
2491,ECK125203381,ldtE,1757721,1758725,reverse
2492,ECK125203382,ldtB,854824,855861,reverse
2493,ECK125203383,micL,1958441,1958986,reverse
2494,ECK125228823,nimR,1874755,1875657,reverse
2495,ECK125229254,pdeN,2270523,2272282,forward
2496,ECK125229255,pdeA,2515643,2517832,reverse
2497,ECK125229256,yfiP-patZ,2719161,2722613,forward
2498,ECK125229257,yfiR-dgcN-yfiB,2741752,2744107,forward
2499,ECK125229258,pdeL,331672,333459,forward
2500,ECK125229259,yajG-ampG,452070,454292,reverse
2501,ECK125229260,pdeB,477067,478617,reverse
2502,ECK125229261,pdeI-dgcI,872979,876663,forward
2503,ECK125229262,lysO,913958,914959,reverse
2504,ECK125229263,ycbK-gloC,983023,984297,forward
2505,ECK125229264,pdeG,1217328,1218851,forward
2506,ECK125229265,ortT,1517389,1517562,forward
2507,ECK125229266,dgcF,1610907,1611854,reverse
2508,ECK125229267,tcyP,1810882,1812325,forward
2509,ECK125229268,cdgI,1870227,1871860,forward
2510,ECK125229269,dgcJ,1872041,1873531,forward
2511,ECK125229270,nimT,1875584,1876854,forward
2512,ECK125229271,pdeD,1898427,1900025,forward
2513,ECK125229272,dcyD-tcyLN,1997062,1999638,reverse
2514,ECK125229273,dgcQ,2026323,2028017,reverse
2515,ECK125229274,yibN-grxC-secB-gpsA,3782642,3785195,reverse
2516,ECK125229275,pdeC,4275418,4277057,forward
2517,ECK125229276,dgcT,1092841,1094234,forward
2518,ECK125229277,dgcM,1406563,1407795,reverse
2519,ECK125229279,dgcP,1877657,1878740,forward
2520,ECK125229280,dgcE,2143266,2146583,forward
2521,ECK125229281,pdeF,2626695,2629079,reverse
2522,ECK125229282,dgcC,403615,404818,forward
2523,ECK125229283,fliAZ-tcyJ,1999541,2002032,reverse
2524,ECK125229284,tolB-pal-cpoB,777602,780729,forward
2525,ECK125229285,pdeR,1344757,1347043,reverse
2526,ECK125229286,pdeH,3678420,3679229,reverse
2527,ECK125229287,pdeK,3683630,3685618,reverse
2528,ECK125235982,glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>,1991748,1992180,reverse
2529,ECK125235983,cmoM-mukFEB,973404,980786,forward
2530,ECK125235984,ftp,2310479,2311678,reverse
2531,ECK125235985,ygaQ,2786397,2788649,forward
2532,ECK125235986,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,3967688,3980696,forward
2533,ECK125235987,bipA,4058407,4060230,forward
2534,ECK125235988,qorB,4433164,4434024,reverse
2535,ECK125235989,topAI-yjhQ,4533239,4534053,reverse
2536,ECK125235990,rapA-rluA,59687,63588,reverse
2537,ECK125235991,msrPQ,2039478,2041118,forward
2538,ECK125235992,fdrA-ylbEF-ybcF,546680,551332,forward
2539,ECK125235993,pabC-mltG-tmk-holB-ycfH,1153300,1157574,forward
2540,ECK125235994,recET-ralR-ydaC-xisR-intR,1412000,1417386,reverse
2541,ECK125242765,rplU-rpmA-yhbE-obgE,3330582,3333619,reverse
2542,ECK125242766,yfaX-rhmD-yfaVU,2358042,2362243,reverse
2543,ECK125242767,yqaE-kbp,2796337,2797141,reverse
2544,ECK125242768,sdsN,1996880,1997057,forward
2545,ECK125242769,cpxPQ,4105726,4106387,forward
2546,ECK125242770,decR,468146,468841,forward
2547,ECK125242771,cecR-ybhGFSR,825002,830678,reverse
2548,ECK125243343,rirA-waaQGPSBOJYZU,3798239,3808238,reverse
2549,ECK125243344,gadEF-mdtEF,3657740,3663527,forward
2550,ECK125243345,qseG,2688793,2689506,reverse
2551,ECK125243346,maoP,3948086,3948424,forward
2552,ECK125243347,gpr,3147897,3148937,forward
2553,ECK125243349,yagAB-insX,280024,281983,reverse
2554,ECK125243351,essQ-ydfR-rrrQ-rzpQ,1639030,1640620,reverse
2555,ECK125243352,selU,530132,531226,reverse
2556,ECK125272717,mbiA,10643,11315,forward
2557,ECK125272718,yncK_1K_2,1503143,1503649,reverse
2558,ECK125272719,rpnA,3542958,3544045,forward
2559,ECK125272720,ratA-yfjF,2754008,2754857,reverse
2560,ECK125272721,hxpB,1809326,1810048,forward
2561,ECK125272722,ymdAB-clsC,1105201,1107776,forward
2562,ECK125272723,istR,3853118,3853257,reverse
2563,ECK125272724,yaiX_1,382504,382872,reverse
2564,ECK125272725,rpnE-ypaA,2356660,2358001,forward
2565,ECK125272726,sdhE-ygfX,3040416,3041099,reverse
2566,ECK125272727,pqiABC,1011614,1015459,forward
2567,ECK125272728,rpnC,146968,147870,forward
2568,ECK125272729,yfbU-hxpA,2411439,2412691,reverse
2569,ECK125272730,dinG-ybiB,833036,836210,forward
2570,ECK125272731,infA-serW,925843,926685,reverse
2571,ECK125272732,hcxB,836351,837436,forward
2572,ECK125272733,plsY,3204694,3205311,forward
2573,ECK125272734,hcp-hcr-poxB-ltaE-ybjT,906852,914129,reverse
2574,ECK125272735,rpnB,2422649,2423811,reverse
2575,ECK125272736,rseD-rpoE-rseABC,2707322,2710459,reverse
2576,ECK125272737,yoeA_1,2068635,2069027,forward
2577,ECK125272738,iprA,394506,395129,forward
2578,ECK125272739,pdxI,1473981,1475081,forward
2579,ECK125272740,chiPQ,707980,710116,forward
2580,ECK125272741,ubiK,3184840,3185130,forward
2581,ECK125272742,srkA-dsbA,4042335,4044044,forward
2582,ECK125272743,ppnP,408148,408461,forward
2583,ECK125272744,yhgH-nfuA,3544615,3546199,forward
2584,ECK125272745,glsB-yneG,1611966,1613298,reverse
2585,ECK125272746,yfcU_1U_2SRQPO,2449228,2455001,reverse
2586,ECK125272747,insQ,1503632,1504865,forward
2587,ECK125272748,yhcE_2F,3366681,3367642,forward
2588,ECK125272749,bioP,4011076,4011975,forward
2589,ECK125272750,rlhA,1506696,1508742,forward
2590,ECK125272751,molR_2R_3-yehI,2197410,2203911,forward
2591,ECK125272752,fumD,1754932,1755141,reverse
2592,ECK125272753,qorA,4263248,4264304,reverse
2593,ECK125272754,mgtS,1622545,1622799,forward
2594,ECK125272755,yedMN_2N_3,2011348,2012521,reverse
2595,ECK125272756,rluD-pgeF,2734303,2736011,reverse
2596,ECK125272757,xynR,288404,289162,reverse
2597,ECK125272758,yaiX_2O,380069,381059,reverse
2598,ECK125272759,ymfTLMNR-beeE-jayE-ymfQ-ycfK-tfaP,1202992,1208545,forward
2599,ECK125272760,ccp,3667791,3669355,reverse
2600,ECK125272761,dicB-ydfDE-insD-7-intQ,1649328,1652708,forward
2601,ECK125272762,mstA,2652391,2653339,forward
2602,ECK125272763,ytiCD-idlP-iraD,4556576,4557385,forward
2603,ECK125272764,btsT,4589129,4591511,reverse
2604,ECK125272765,ycgH_1H_2,1219601,1222222,forward
